year,start,end,current,coverage.fixtures.events,coverage.fixtures.lineups,coverage.fixtures.statistics_fixtures,coverage.fixtures.statistics_players,coverage.standings,coverage.players,coverage.top_scorers,coverage.top_assists,coverage.top_cards,coverage.injuries,coverage.predictions,coverage.odds,league
2021,2021-08-14,2022-06-04,False,True,False,False,False,True,True,True,True,True,False,True,False,"{'id': 316, 'name': '1st League - FBiH', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/316.png'}"
2022,2022-08-13,2022-11-19,True,False,False,False,False,True,False,False,False,False,False,True,False,"{'id': 316, 'name': '1st League - FBiH', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/316.png'}"
2016,2016-03-19,2016-11-12,False,True,True,False,False,False,True,True,True,True,False,True,False,"{'id': 295, 'name': 'K3 League', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/295.png'}"
2017,2017-03-18,2017-11-11,False,True,True,False,False,False,True,True,True,True,False,True,False,"{'id': 295, 'name': 'K3 League', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/295.png'}"
2018,2018-03-17,2018-11-17,False,True,True,False,False,False,True,True,True,True,False,True,False,"{'id': 295, 'name': 'K3 League', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/295.png'}"
2019,2019-03-16,2019-11-09,False,True,True,False,False,True,True,True,True,True,False,True,False,"{'id': 295, 'name': 'K3 League', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/295.png'}"
2020,2020-05-16,2020-12-05,False,True,True,False,False,True,False,False,False,False,False,True,False,"{'id': 295, 'name': 'K3 League', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/295.png'}"
2021,2021-03-13,2021-11-27,False,True,True,False,False,True,False,False,False,False,False,True,False,"{'id': 295, 'name': 'K3 League', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/295.png'}"
2022,2022-02-26,2022-10-29,True,True,True,False,False,True,False,False,False,False,False,True,False,"{'id': 295, 'name': 'K3 League', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/295.png'}"
2016,2016-10-26,2017-05-11,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'id': 495, 'name': 'Hazfi Cup', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/495.png'}"
2017,2017-09-07,2018-05-03,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'id': 495, 'name': 'Hazfi Cup', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/495.png'}"
2018,2018-09-12,2019-06-02,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'id': 495, 'name': 'Hazfi Cup', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/495.png'}"
2019,2019-09-28,2020-09-03,False,True,False,False,False,False,False,False,False,False,False,True,False,"{'id': 495, 'name': 'Hazfi Cup', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/495.png'}"
2020,2021-03-11,2021-08-08,False,True,False,False,False,False,False,False,False,False,False,True,False,"{'id': 495, 'name': 'Hazfi Cup', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/495.png'}"
2021,2021-12-19,2022-04-27,True,True,False,False,False,False,False,False,False,False,False,True,False,"{'id': 495, 'name': 'Hazfi Cup', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/495.png'}"
2016,2016-09-16,2017-05-19,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'id': 496, 'name': 'Liga Alef', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/496.png'}"
2017,2017-09-07,2018-05-18,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'id': 496, 'name': 'Liga Alef', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/496.png'}"
2018,2018-09-14,2019-05-17,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'id': 496, 'name': 'Liga Alef', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/496.png'}"
2019,2019-09-12,2020-06-30,False,True,False,False,False,False,False,False,False,False,False,True,False,"{'id': 496, 'name': 'Liga Alef', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/496.png'}"
2020,2020-11-27,2021-06-15,False,True,False,False,False,False,False,False,False,False,False,True,False,"{'id': 496, 'name': 'Liga Alef', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/496.png'}"
2021,2021-09-10,2022-05-06,True,True,False,False,False,False,False,False,False,False,False,True,False,"{'id': 496, 'name': 'Liga Alef', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/496.png'}"
2016,2016-08-05,2017-03-26,False,True,True,False,False,True,False,False,False,False,False,True,False,"{'id': 506, 'name': '2. liga', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/506.png'}"
2017,2017-07-28,2018-05-20,False,True,True,False,False,True,False,False,False,False,False,True,False,"{'id': 506, 'name': '2. liga', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/506.png'}"
2018,2018-07-20,2019-05-25,False,True,True,False,False,True,False,False,False,False,False,True,False,"{'id': 506, 'name': '2. liga', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/506.png'}"
2019,2019-07-19,2020-06-13,False,True,True,False,False,True,False,False,False,False,False,True,False,"{'id': 506, 'name': '2. liga', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/506.png'}"
2020,2020-07-31,2021-05-23,False,True,True,False,False,True,False,False,False,False,False,True,False,"{'id': 506, 'name': '2. liga', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/506.png'}"
2021,2021-07-24,2022-05-21,False,True,True,False,False,True,False,False,False,False,False,True,False,"{'id': 506, 'name': '2. liga', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/506.png'}"
2022,2022-07-15,2023-05-19,True,True,True,False,False,True,False,False,False,False,False,True,True,"{'id': 506, 'name': '2. liga', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/506.png'}"
2016,2016-11-24,2017-07-05,False,True,True,False,False,False,False,False,False,False,False,True,False,"{'id': 514, 'name': 'Coupe Nationale', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/514.png'}"
2017,2017-12-28,2018-05-01,False,True,True,False,False,False,False,False,False,False,False,True,False,"{'id': 514, 'name': 'Coupe Nationale', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/514.png'}"
2018,2018-12-17,2019-06-08,False,True,True,False,False,False,False,False,False,False,False,True,False,"{'id': 514, 'name': 'Coupe Nationale', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/514.png'}"
2019,2019-12-26,2020-03-21,True,True,True,False,False,False,False,False,False,False,False,True,False,"{'id': 514, 'name': 'Coupe Nationale', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/514.png'}"
2016,2016-06-06,2016-09-08,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'id': 521, 'name': 'Amapaense', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/521.png'}"
2017,2017-06-24,2017-08-28,False,False,False,False,False,False,True,True,True,True,False,True,False,"{'id': 521, 'name': 'Amapaense', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/521.png'}"
2018,2018-03-26,2018-06-13,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'id': 521, 'name': 'Amapaense', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/521.png'}"
2019,2019-07-04,2019-08-29,False,False,False,False,False,False,True,True,True,True,False,True,False,"{'id': 521, 'name': 'Amapaense', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/521.png'}"
2020,2020-03-10,2020-10-01,False,True,False,False,False,False,True,True,True,True,False,True,False,"{'id': 521, 'name': 'Amapaense', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/521.png'}"
2021,2021-07-20,2021-09-24,False,True,False,False,False,False,True,True,True,True,False,True,False,"{'id': 521, 'name': 'Amapaense', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/521.png'}"
2022,2022-04-28,2022-07-20,True,True,False,False,False,True,True,True,True,True,False,True,True,"{'id': 521, 'name': 'Amapaense', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/521.png'}"
2016,2016-08-20,2016-10-22,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'id': 522, 'name': 'Amazonense', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/522.png'}"
2017,2017-03-15,2017-06-15,False,False,False,False,False,False,True,True,True,True,False,True,False,"{'id': 522, 'name': 'Amazonense', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/522.png'}"
2018,2018-01-20,2018-04-07,False,False,False,False,False,False,True,True,True,True,False,True,False,"{'id': 522, 'name': 'Amazonense', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/522.png'}"
2019,2019-02-02,2019-04-27,False,False,False,False,False,False,True,True,True,True,False,True,False,"{'id': 522, 'name': 'Amazonense', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/522.png'}"
2020,2020-01-22,2020-04-05,False,False,False,False,False,True,True,True,True,True,False,True,False,"{'id': 522, 'name': 'Amazonense', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/522.png'}"
2021,2021-02-10,2021-05-22,False,False,False,False,False,True,True,True,True,True,False,True,False,"{'id': 522, 'name': 'Amazonense', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/522.png'}"
2022,2022-01-26,2022-04-02,True,True,False,False,False,True,False,False,False,False,False,True,False,"{'id': 522, 'name': 'Amazonense', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/522.png'}"
2016,2016-08-03,2016-08-19,False,True,True,False,False,False,False,False,False,False,False,True,False,"{'id': 524, 'name': 'Olympics Women', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/524.png'}"
2020,2021-07-21,2021-08-06,True,True,True,False,False,True,False,False,False,False,False,True,False,"{'id': 524, 'name': 'Olympics Women', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/524.png'}"
2016,2016-08-09,2016-08-09,False,True,True,True,False,False,True,True,True,True,False,True,False,"{'id': 531, 'name': 'UEFA Super Cup', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/531.png'}"
2017,2017-08-08,2017-08-08,False,True,True,True,True,False,True,True,True,True,False,True,False,"{'id': 531, 'name': 'UEFA Super Cup', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/531.png'}"
2018,2018-08-15,2018-08-15,False,True,True,True,True,False,True,True,True,True,False,True,False,"{'id': 531, 'name': 'UEFA Super Cup', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/531.png'}"
2019,2019-08-14,2019-08-14,False,True,True,True,True,False,True,True,True,True,False,True,False,"{'id': 531, 'name': 'UEFA Super Cup', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/531.png'}"
2020,2020-09-24,2020-09-24,False,True,True,True,True,False,True,True,True,True,False,True,False,"{'id': 531, 'name': 'UEFA Super Cup', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/531.png'}"
2021,2021-08-11,2021-08-11,False,True,True,True,True,False,True,True,True,True,False,True,False,"{'id': 531, 'name': 'UEFA Super Cup', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/531.png'}"
2022,2022-08-10,2022-08-10,True,False,False,False,False,False,False,False,False,False,False,True,False,"{'id': 531, 'name': 'UEFA Super Cup', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/531.png'}"
2016,2016-07-31,2016-07-31,False,True,True,False,False,False,False,False,False,False,False,True,False,"{'id': 543, 'name': 'Super Cup', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/543.png'}"
2017,2017-08-05,2017-08-05,False,True,True,False,False,False,False,False,False,False,False,True,False,"{'id': 543, 'name': 'Super Cup', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/543.png'}"
2018,2018-08-04,2018-08-04,False,True,True,False,False,False,False,False,False,False,False,True,False,"{'id': 543, 'name': 'Super Cup', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/543.png'}"
2019,2019-07-27,2019-07-27,False,True,True,True,True,False,False,False,False,False,False,True,False,"{'id': 543, 'name': 'Super Cup', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/543.png'}"
2020,2021-08-07,2021-08-07,False,True,True,True,True,False,False,False,False,False,False,True,False,"{'id': 543, 'name': 'Super Cup', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/543.png'}"
2021,2022-07-30,2022-07-30,True,True,True,True,True,False,False,False,False,False,False,True,True,"{'id': 543, 'name': 'Super Cup', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/543.png'}"
2016,2016-08-07,2016-08-07,False,True,True,False,False,False,True,True,True,True,False,True,False,"{'id': 550, 'name': 'Super Cup', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/550.png'}"
2017,2017-08-05,2017-08-05,False,True,True,False,False,False,False,False,False,False,False,True,False,"{'id': 550, 'name': 'Super Cup', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/550.png'}"
2018,2018-08-04,2018-08-04,False,True,True,False,False,False,False,False,False,False,False,True,False,"{'id': 550, 'name': 'Super Cup', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/550.png'}"
2019,2019-08-04,2019-08-04,False,True,True,False,False,False,False,False,False,False,False,True,False,"{'id': 550, 'name': 'Super Cup', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/550.png'}"
2020,2020-12-23,2020-12-23,False,True,True,False,False,False,False,False,False,False,False,True,False,"{'id': 550, 'name': 'Super Cup', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/550.png'}"
2021,2021-08-01,2021-08-01,False,True,True,False,False,False,False,False,False,False,False,True,False,"{'id': 550, 'name': 'Super Cup', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/550.png'}"
2022,2022-07-31,2022-07-31,True,True,True,False,False,False,False,False,False,False,False,True,True,"{'id': 550, 'name': 'Super Cup', 'type': 'Cup', 'logo': 'https://media.api-sports.io/football/leagues/550.png'}"
2016,2016-02-13,2016-10-26,False,True,True,False,False,True,False,False,False,False,False,True,False,"{'id': 368, 'name': 'Premier League', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/368.png'}"
2017,2017-02-26,2017-11-18,False,True,True,False,False,True,False,False,False,False,False,True,False,"{'id': 368, 'name': 'Premier League', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/368.png'}"
2018,2018-03-31,2018-10-09,False,True,True,False,False,True,False,False,False,False,False,True,False,"{'id': 368, 'name': 'Premier League', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/368.png'}"
2019,2019-03-02,2019-09-29,False,True,True,False,False,True,False,False,False,False,False,True,False,"{'id': 368, 'name': 'Premier League', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/368.png'}"
